ZoneName,adminPrice,amenitiesCommonZones,amenitiesExteriors,amenitiesInteriors,ammenitiesSector,areaBuilt,bathrooms,builtTime,businessType,cityID,cityName,comment,commonNeighborhood,companyId,companyName,floor,garages,latitude,longitude,neighborhood,numPictures,propAddress,propID,propType,propertyState,rentPrice,rentTotalPrice,rooms,salePrice,sectorName,stratum,zoneID
,1000000,"gimnasio, salon comunal, zona de bbq, zonas verdes","area lote 1619 m2, area terraza/balcon 25 m2, acceso para discapacitados, circuito cerrado de tv, jardin, vista panoramica, conjunto cerrado, numero de ascensores 0, terraza/balcon terraza, vigilancia 24hrs","apto para ninos, citofonos, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, sauna / turco, zona de lavanderia, instalacion de gas natural, closets 4, se permite fumar, calentador gas, tipo de casa tradicional, tipo de cocina abierta, tipo de comedor sala comedor, deposito 1, tipo de estufa mixta, tipo de parqueadero propio, vista exterior","cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via principal",294,4,Entre 0 y 5 años,venta,3,Medellin,"VENDO CASAS NUEVAS, (Sector ALTO DE LAS PALMAS)

¿ 294 m2 construidos y 1619 m2 de lote desde $3´289 millones
¿ 440 m2 construidos y 1867 m2 de lote desde $4´429 millones
¿¿ 3 alcobas c/u con baño y vestier, espacio múltiple, + servicio
¿¿ tres parqueaderos + útil
¿unidad completa
¿admon $ 5.000 pesos x metro cuadrado
(los valores que aquí presentamos, están sujetos a cambios sin previo aviso)
",ALTO DE LAS PALMAS,5363,RHB RAIZ,,3,0,0,ALTO DE LAS PALMAS,,,11469-M2786478,Casa,Usado,0,0,3,3289000000,,6,
Noroccidente,,,,"calefaccion, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, zona de lavanderia, instalacion de gas natural, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso otro, tipo de piso en alcobas otro",,200,4,Más de 20 años,venta,3,Medellin,"Hermosa casa unifamiliar en venta ubicada en el Barrio los olivos   Cuenta con 200 MTS   en un solo nivel, 4 habitaciones + habitación de servicio, 3 baños, Sala, Comedor, Cocina integral, Garaje para dos carros,3 patios. Techos altos en excelente estado ,ventilada ,iluminada, Sector muy tranquilo cerca a todos los servicios que ofrece la ciudad  Especial para oficinas o para vivienda.",,5319,GRUGES INMOBILIARIO,,2,6.2531776,-75.59709,LOS PINOS,,,11318-3437847,Casa,Usado,,0,5,760000000,Noroccidente,5,35
Noroccidente,,,vigilancia 24hrs,"zona de lavanderia, instalacion de gas natural, tipo de casa tradicional, tipo de comedor sala comedor",,57,1,Entre 0 y 5 años,Venta y Arriendo,3,Medellin,"Apartamento en arriendo o venta  ubicado en el sector Robledo unidad con porteria permanente, consta de sala comedor, tres alcobas un closet, cocina semi integral con red a gas, piso en ceramica y patio. Parqueaderos comunes.",Robledo,5339,ARRENDAMIENTOS PANORAMA COLORES,,0,6.2858977,-75.59736,CUCARACHO,,,11392-A4431,Casa,Usado,900000,900000,3,190000000,Noroccidente,3,35
,1850000,"zona de bbq, zonas verdes","area lote 2300 m2, area terraza/balcon 20 m2, jardin, conjunto cerrado, numero de ascensores 0, terraza/balcon terraza, vigilancia 24hrs","alarma, chimenea, citofonos, comedor auxiliar, tipo de cortinas persianas, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, hall de alcobas, jacuzzi, puerta seguridad, zona de lavanderia, instalacion de gas natural, closets 4, numero de lineas telefonicas 1, calentador gas, tipo de casa condominio, tipo de cocina isla, tipo de comedor comedor independiente, deposito 1, tipo de estufa mixta, tipo de parqueadero propio, tipo acabado de piso marmol, tipo de piso en alcobas madera, tipo de piso en comedor marmol, tipo de piso en estudio madera, tipo de piso en sala marmol, vista exterior","cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via principal",585,5,Entre 5 y 10 años,venta,3,Medellin,"Hermosa casa con 2 niveles, con sala, comedor, terraza, zona verde, 4 alcobas con Vestier y baño, alcoba de servicio, garaje para 2 carros, cocina integral, amplios espacios y excelente ubicación.",EL POBLADO LOS BALSOS,5591,JFV PROPIEDAD RAIZ,,2,6.182197,-75.54997,NA,,,12357-M2786119,Casa,Usado,0,0,5,2680000000,,6,
Otros,378000,"gimnasio, zonas verdes","piscina, terraza/balcon terraza, vigilancia 24hrs","estudio o biblioteca, parqueadero cubierto, zona de lavanderia, instalacion de gas natural, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso baldosa, tipo de piso en alcobas baldosa",,185,4,Entre 10 y 20 años,venta,3,Medellin,"Casa en excelente ubicacion con opcion de ampliacion , sector tranquilo, terraza y en unidad cerrada  Codigo Abad Faciolince CASmil quinientos cuarenta y seis",Poblado,3664,Abad Faciolince  S.A,,2,6.1801715,-75.57268,EL DIAMANTE II,,,5136-23249,Casa,Usado,,0,3,780000000,Otros,null,102
Suroccidente,352000,"gimnasio, salon comunal, zona para ninos","vista panoramica, conjunto cerrado","cuarto de servicio, zona de lavanderia, instalacion de gas natural, calentador gas, tipo de casa tradicional, tipo de comedor sala comedor, vista exterior","cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via principal",140,3,Entre 10 y 20 años,venta,3,Medellin,"Excelente casa con muy buena iluminacion, ventilacion natural y comodos espacios. Ubicada en una de las unidades de mas tradicion del sector. La zona cuenta con transporte publico y ruta integrada del metro desde la estacion aguacatala, alimentador de metroplus y ruta urbana guayabal ciento cuarenta y tres. Cercana a multiples servicios como duno, cajero bancolombia, drogueria pasteur y varios mall comerciales.",La Mota,3640,ALBERTO ALVAREZ,,1,6.2093368,-75.597824,LA MOTA,,,4673-34931,Casa,Usado,,0,3,520000000,Suroccidente,4,37
Noroccidente,,,terraza/balcon balcon,"hall de alcobas, zona de lavanderia, instalacion de gas natural, closets 3, tipo de casa tradicional, tipo de comedor comedor independiente, tipo acabado de piso ceramica",,225,2,Entre 0 y 5 años,venta,3,Medellin,"COMPLETAMENTE REMODELADA!! GRAN CASA UBICADA EN EL BARRIO SANTA MONICA 2. ES UNA CONSTRUCCION ESPACIOSA Y CON ACABADOS MODERNOS DE UN AREA DE 225m2. ES UNIFAMILIAR CON 3 HABITACIONES,2 BAÑOS,SALA,COMEDOR Y STAR OTV QUE SE PUEDE CONVERTIR EN OTRA ALCOBA,COCINA AMPLIA EN ISLA Y PATIO. UNA CASA EN LA QUE SE PUEDE EXPERIMENTAR UN AMBIENTE DE TRANQUILIDAD,PAZ Y AIRE PURO. CERCA AL COLEGIO NUESTRA MADRE DE MERCEDES Y  A LA IGLESIA MARIA MADRE DEL REDENTOR.",SANTA MONICA,5027,HERMANOS ARANGO TOBON SAS,,1,6.2502856,-75.61726,BELENCITO,,,10899-V3192,Casa,Usado,,0,3,570000000,Noroccidente,4,35
Suroccidente,,,,"citofonos, zona de lavanderia, instalacion de gas natural, closets 3, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso porcelanato",,150,3,Entre 10 y 20 años,venta,3,Medellin,"Casa con buenos espacios y acabados,muy iluminada y ventilada. Cuenta con buenas rutas de transporte y vías de acceso. Gracias por su interés en uno de nuestros inmuebles,RASKCIELOS Tiene para usted más ofertas inmobiliarias,contáctenos a través de nuestro PBX que aparece al inicio de nuestra publicación,uno de nuestros asesores le atenderá y acompañará en su búsqueda.",LA MOTA,2956,RASKCIELOS INMOBILIARIA Y CONSTRUCTORA,,1,6.212435,-75.59729,LA MOTA,,,2511-V500,Casa,Usado,,0,3,530000000,Suroccidente,5,37
,,salon comunal,"area lote 88 m2, conjunto cerrado, terraza/balcon ninguno, vigilancia 24hrs","instalacion de gas natural, calentador gas, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso ceramica, tipo de piso en alcobas ceramica, tipo de piso en estudio ceramica",,88,3,Entre 10 y 20 años,Venta y Arriendo,3,Medellin,"Casa con un área aproximada de 88  Metros cuadrados, 3 niveles, casa unifamiliar, 3 alcobas, 3closet, sala comedor, cocina integral, calentador a gas, 2 baños, 1 baño social, , zona de ropas, piso en cerámica , parqueadero común.  Otras comodidades  cancha de micro, cancha de baloncesto, salón social.",LOMA DE LOS BERNAL,4239,NOVABIENES GRUPO INMOBILIARIO,,1,6.21761,-75.61247,LOMA DE LOS BERNAL,,,389-1847,Casa,Usado,1600000,1600000,3,300000000,,4,
Nororiente,500000,"salon comunal, zona para ninos","area lote 415 m2, area terraza/balcon 1 m2, circuito cerrado de tv, conjunto cerrado, numero de ascensores 0, terraza/balcon terraza, vigilancia 12hrs","citofonos, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, hall de alcobas, jacuzzi, zona de lavanderia, instalacion de gas natural, closets 1, calentador gas, tipo de casa condominio, tipo de comedor comedor independiente, deposito 1, tipo de estufa gas, tipo de parqueadero independiente, tipo acabado de piso marmol, tipo de piso en alcobas marmol, vista exterior","cerca transporte publico, sobre via principal",415,5,Más de 20 años,venta,3,Medellin,"Casa en unidad cerrada en altos del poblado con acceso directo desde las Palmas a una cuadra del Country Club, la iglesia del padre marianito y restaurante hato viejo. Rutas de transporte publico y estrategica ubicacion. Piso en marmol, cinco niveles, puerta de seguridad, sala y comedor independientes, estudio, estar de tv y biblioteca, amplios espacios sociales. Cocina integral, 4 alcobas con baño en la principal, tina y jacuzzi, alcoba de servicio, balcones en alcobas. terraza con Jardin de gran extension y cuenta con parqueaderos cubiertos. Unidad con salon social, parque infantil, vigilancia 12horas, citofonia y circuito cerrado de tv.     ",EL POBLADO,2669,PROINTEGRAL SA,,4,6.2166896,-75.55949,ASOMADERA NO.2,,,687-M2522101,Casa,Usado,0,0,5,2000000000,Nororiente,6,36
Nororiente,,zonas verdes,vigilancia 24hrs,"citofonos, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, zona de lavanderia, instalacion de gas natural, tipo de casa tradicional, tipo de comedor comedor independiente, tipo de parqueadero independiente, vista exterior","cerca centros comerciales, cerca colegios / universidades, cerca supermercados, cerca transporte publico",999,0,Entre 10 y 20 años,venta,3,Medellin,Casa en venta ubicada en El Poblado sector Las Palmas,Las Palmas,3106,SANTA MARIA Y ASOCIADOS,,0,6.2169886,-75.56042,ASOMADERA No.2,,,2364-9832,Casa,Usado,,0,3,1700000000,Nororiente,6,36
,,,"cerca centros comerciales, cerca supermercados","estudio o biblioteca, zona de lavanderia, tipo de casa tradicional, tipo de comedor comedor independiente, tipo acabado de piso madera, tipo de piso en alcobas madera",,365,5,Entre 10 y 20 años,venta,3,Medellin,Casa en venta ubicada en Envigado sector Escobero.,Lomas Del Escobero,3106,SANTA MARIA Y ASOCIADOS,,2,6.1540666,-75.575195,LOMAS DEL ESCOBERO,,,2364-C15043,Casa,Usado,,0,3,2600000000,,0,
Nororiente,89100,"cerca centros comerciales, cerca supermercados, cerca transporte publico","area lote 186 m2, terraza/balcon ninguno, vigilancia 0","puerta seguridad, tipo de casa tradicional, tipo de comedor comedor independiente, tipo acabado de piso madera, tipo de piso en alcobas madera, tipo de piso en estudio madera",,0,3,Entre 10 y 20 años,venta,3,Medellin,"Venta de casa  sector Centro cerca de la plaza botero, de 186 m2 de dos niveles. Quinto nivel  sala, comedor, terraza, cocina semi integral, zona de ropas,  alcoba de servicio con baño, baño social, 4 alcobas, 3 baños, con ascensor. Excelente ubicación en el centro de la ciudad.",Centro,4698,WG ESPECIALISTA INMOBILIARIA SAS,,0,6.2538857,-75.56694,LA CANDELARIA,,,1429-925,Casa,Usado,,0,5,350000000,Nororiente,4,36
Nororiente,,"cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico","area lote 256 m2, jardin, terraza/balcon balcon, vigilancia 0","cuarto de servicio, parqueadero cubierto, tipo de casa tradicional, tipo de comedor comedor independiente, tipo acabado de piso baldosa, tipo de piso en alcobas baldosa, tipo de piso en estudio baldosa, vista interior",,0,3,Entre 10 y 20 años,venta,3,Medellin,"Vendo amplia casa de tres niveles, muy central, cerca a centro comercial, supermercados, iglesia, cancha deportiva, consta de 265 metros cuadrados, 6 habitaciones mas habitacion de servicio, 5 de ellas con closet, 4 baños, sala, comedor independiente, zona de ropas, 2 balcones, 2 patios, jardín, terraza, piscina privada  no está funcional  y garage cubierto.",Buenos Aires,4698,WG ESPECIALISTA INMOBILIARIA SAS,,1,6.236776,-75.551384,MIRAFLORES,,,1429-1193,Casa,Usado,,0,5,680000000,Nororiente,3,36
Nororiente,,"cancha(s) de futbol, zonas verdes","area lote 234 m2, jardin, terraza/balcon balcon, vigilancia 0","estudio o biblioteca, calentador gas, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso ceramica, tipo de piso en alcobas ceramica, tipo de piso en estudio ceramica, vista exterior","cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via secundaria",234,3,Entre 10 y 20 años,venta,3,Medellin,"Venta de Casa Cuarto piso P.H. en Campo Valdés, Medellín. Cerca a Jardín Botánico, parque norte, a colegio San Juan Bosco y a  María Auxiliadora con buen servicio de transporte publico y cerca a estación Universidad. Casa en cuarto piso, de seis alcobas, salón comedor, star, dos balcones, dos baños completos y un social, tres closet, cocina integral mixta con red de gas y calentador, barra americana, zona ropas, TERRAZA  para futura ampliación cubierta. Casa iluminada , no esta en vía principal , pisos en cerámica, madera.",Campo Valdés 1,3477,Arrendamientos Merino Hermanos y Cia Ltda,,0,6.271257,-75.560814,BRASILIA,,,5076-209088,Casa,Usado,,0,5,380000000,Nororiente,3,36
Suroriente,478000,"salon comunal, zona para ninos, zonas verdes","area lote 274 m2, area terraza/balcon 1 m2, circuito cerrado de tv, jardin, piscina, conjunto cerrado, numero de ascensores 0, terraza/balcon terraza, vigilancia 24hrs","ancho 0 m, chimenea, citofonos, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, hall de alcobas, jacuzzi, puerta seguridad, zona de lavanderia, fondo 0 m, instalacion de gas natural, closets 2, numero de lineas telefonicas 0, calentador gas, tipo de casa condominio, tipo de comedor comedor independiente, deposito 1, tipo de estufa gas, tipo de parqueadero independiente, tipo acabado de piso marmol, tipo de piso en alcobas madera",,274,4,Entre 10 y 20 años,venta,3,Medellin,"Casa en unidad cerrada en el sector de San Lucas con fácil acceso a la Iglesia, supermercados y rutas de transporte publico. Piso mármol y madera, dos niveles,  puertas de seguridad, hall de acceso, sala y comedor independientes con chimenea, estudio, biblioteca, estar de tv, 3 alcobas mas la de servicio con baño en cada una, jacuzzi, cocina integral, balcón y terraza, parqueaderos 2 cubiertos y 2 descubiertos. Cuenta con piscina, salón social, parques infantiles, zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv.",EL POBLADO,2669,PROINTEGRAL SA,,4,6.186078,-75.56756,SAN LUCAS,,,687-M2589177,Casa,Usado,0,0,3,1420000000,Suroriente,6,38
Suroriente,850000,zonas verdes,"area terraza/balcon 1 m2, circuito cerrado de tv, conjunto cerrado, numero de ascensores 0, terraza/balcon balcon, vigilancia 24hrs","citofonos, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, hall de alcobas, zona de lavanderia, instalacion de gas natural, closets 1, calentador gas, tipo de casa condominio, tipo de comedor comedor independiente, deposito 1, tipo de estufa gas, tipo de parqueadero comunal, tipo acabado de piso marmol, tipo de piso en alcobas marmol, vista exterior",,450,5,Entre 10 y 20 años,Venta y Arriendo,3,Medellin,"Casa en unidad cerrada parte alta de los Balsos, ambiente totalmente campestre, sector tranquilo y de poco flujo vehicular. Piso en marmol y ceramica, dos niveles, puerta de seguridad, hall de acceso, sala y comedor independientes, estudio, estar de tv. 3 alcobas mas la de servicio con baño en cada una, Cocina integral tipo americano, balcón y terraza, parqueaderos cubiertos. Unidad con Parque para niños, amplias zonas verdes, vigilancia 24 horas, citofonia y circuito cerrado de tv. ",EL POBLADO,2669,PROINTEGRAL SA,,3,6.178916,-75.55856,SAN LUCAS,,,687-M2678859,Casa,Usado,8500000,8500000,3,2100000000,Suroriente,6,38
Suroccidente,,"cancha(s) de futbol, zonas verdes",terraza/balcon balcon,"calefaccion, zona de lavanderia, instalacion de gas natural, tipo de casa tradicional, tipo de comedor sala comedor, tipo acabado de piso marmol, tipo de piso en alcobas otro",,0,2,Más de 20 años,venta,3,Medellin,"Vendo casa en belen las payas 3 alcobas, 2baños, patio,alcoba principal con baño y vestier,red de gas. cerca a la mota, clinica las americas, al parque juan pablo segudo, al centro comercial Arkadia.Area 90 metros, Impuesto  predial $100 mil",LAS PLAYAS,5546,Laurel Group Inmobiliaria,,0,6.219876,-75.59406,LAS PLAYAS,,,12154-3296072,Casa,Usado,,0,3,250000000,Suroccidente,4,37
Suroriente,880000,zonas verdes,"area lote 330 m2, area terraza/balcon 30 m2, acceso para discapacitados, circuito cerrado de tv, conjunto cerrado, esquinero, numero de ascensores 0, terraza/balcon terraza, vigilancia 24hrs","apto para ninos, citofonos, cuarto de servicio, estudio o biblioteca, parqueadero cubierto, zona de lavanderia, instalacion de gas natural, closets 4, numero de lineas telefonicas 1, se permite fumar, calentador gas, tipo de casa tradicional, tipo de cocina abierta, tipo de comedor sala comedor, deposito 1, tipo de estufa mixta, tipo de parqueadero propio, vista interior","cerca centros comerciales, cerca colegios / universidades, cerca parques, cerca supermercados, cerca transporte publico, sobre via secundaria",330,5,Más de 20 años,venta,3,Medellin,"VENDO CASA EN ESQUINA (Sector ARRIBA DE LA TOMATERA)

¿ 300 mt2 construidos + 30 de terraza
¿¿ 4 alcobas, dos balcones + family room + estar de alcobas + servicio + mansarda
¿¿ dos parqueaderos + útil
¿admon $ 880, predial $ 1´200 trimestral
¿construido(a) en el 1985 aprox 22 años de construida
",EL POBLADO,5363,RHB RAIZ,,2,6.2015166,-75.56628,LA FLORIDA,,,11469-M2760864,Casa,Usado,0,0,4,860000000,Suroriente,6,38
